3673,PUNJAB,BATHINDA,DYAL CHAND,INDEPENDENT,955
3674,PUNJAB,BATHINDA,SURESH KUMAR GOYAL,JANRAL SAMAJ PARTY,944
3675,PUNJAB,BATHINDA,KARTAR SINGH,INDEPENDENT,916
3676,PUNJAB,BATHINDA,GURCHARAN SINGH,INDEPENDENT,820
3677,PUNJAB,BATHINDA,JASPAL SINGH,INDEPENDENT,703
3678,PUNJAB,BATHINDA,JAGDEEP SINGH,INDEPENDENT,668
3679,PUNJAB,BATHINDA,NONE OF THE ABOVE,NONE OF THE ABOVE,4701
3680,ANDHRA PRADESH,NARASARAOPET,SAMBASIVA RAO RAYAPATI,TELUGU DESAM,632464
3681,ANDHRA PRADESH,NARASARAOPET,AYODHYA RAMIREDDY ALLA,YUVAJANA SRAMIKA RYTHU CONGRESS PARTY,597184
3682,ANDHRA PRADESH,NARASARAOPET,KONDAPALLI VENKATESWARLU,INDIAN NATIONAL CONGRESS,22943
3683,ANDHRA PRADESH,NARASARAOPET,AKKI REDDY BHIMANADULA,PYRAMID PARTY OF INDIA,7032
3684,ANDHRA PRADESH,NARASARAOPET,YELURI SRILATHA,JAI SAMAIKYANDHRA PARTY,5142
3685,ANDHRA PRADESH,NARASARAOPET,MEKALA HANUMANTHA RAO YADAV,BAHUJAN SAMAJ PARTY,4911
3686,ANDHRA PRADESH,NARASARAOPET,ROSAIAH SIVAPARAPU,MARXIST COMMUNIST PARTY OF INDIA (UNITED),1877
3687,ANDHRA PRADESH,NARASARAOPET,KANUMURI KOTESWARA RAO,INDEPENDENT,1404
3688,ANDHRA PRADESH,NARASARAOPET,PARUVURI RAMESH,INDEPENDENT,1118
3689,ANDHRA PRADESH,NARASARAOPET,RAVU SUBRAHMANYAM,INDEPENDENT,1025
3690,ANDHRA PRADESH,NARASARAOPET,JANGALA SINGARAIAH YADAV,INDEPENDENT,973
3691,ANDHRA PRADESH,NARASARAOPET,NONE OF THE ABOVE,NONE OF THE ABOVE,5985
3692,PUNJAB,SANGRUR,BHAGWANT MANN,AAM AADMI PARTY,533237
3693,PUNJAB,SANGRUR,SUKHDEV SINGH DHINDSA,SHIROMANI AKALI DAL,321516
3694,PUNJAB,SANGRUR,VIJAY INDER SINGLA,INDIAN NATIONAL CONGRESS,181410
3695,PUNJAB,SANGRUR,MADAN BHATTI,BAHUJAN SAMAJ PARTY,8408
3696,PUNJAB,SANGRUR,SUKHDEV RAM SHARMA,COMMUNIST PARTY OF INDIA,6934
3697,PUNJAB,SANGRUR,JOTI DEVAJI ANSUIA,INDEPENDENT,6831
3698,PUNJAB,SANGRUR,JIT SINGH,COMMUNIST PARTY OF INDIA (MARXIST-LENINIST) RED STAR,5879
3699,PUNJAB,SANGRUR,BIJENDER,INDEPENDENT,5395
3700,PUNJAB,SANGRUR,KARNAIL SINGH,SHIROMANI AKALI DAL (AMRITSAR)(SIMRANJIT SINGH MANN),4127
3701,PUNJAB,SANGRUR,JOGINDER SINGH AULAKH,COMMUNIST PARTY OF INDIA (MARXIST),3315
3702,PUNJAB,SANGRUR,DHARAM SINGH,INDEPENDENT,3292
3703,PUNJAB,SANGRUR,GURPREET SINGH,COMMUNIST PARTY OF INDIA (MARXIST-LENINIST) (LIBERATION),2746
3704,PUNJAB,SANGRUR,BHAGWANT SINGH,INDEPENDENT,2334
3705,PUNJAB,SANGRUR,MAHMOOD AHMED THIND,INDIAN UNION MUSLIM LEAGUE,2261
3706,PUNJAB,SANGRUR,MANOJ KUMAR,INDEPENDENT,1854
3707,PUNJAB,SANGRUR,KARAM SINGH,INDEPENDENT,1599
3708,PUNJAB,SANGRUR,JASWANT SINGH,BAHUJAN MUKTI PARTY,1556
3709,PUNJAB,SANGRUR,HARINDER KUMAR,INDEPENDENT,1485
3710,PUNJAB,SANGRUR,SUKHDEV SINGH,INDEPENDENT,1233
3711,PUNJAB,SANGRUR,GURDEEP SINGH,DEMOCRATIC BHARATIYA SAMAJ PARTY,1069
3712,PUNJAB,SANGRUR,PARVEEN KAUR,INDEPENDENT,798
3713,PUNJAB,SANGRUR,NONE OF THE ABOVE,NONE OF THE ABOVE,2188
3714,PUNJAB,PATIALA,DR. DHARAM VIRA GANDHI,AAM AADMI PARTY,365671
3715,PUNJAB,PATIALA,PRENEET KAUR,INDIAN NATIONAL CONGRESS,344729
3716,PUNJAB,PATIALA,DEEPINDER SINGH DHILLON,SHIROMANI AKALI DAL,340109
3717,PUNJAB,PATIALA,BIBI KAMALDEEP KAUR RAJOANA,INDEPENDENT,15313
3718,PUNJAB,PATIALA,RAM SINGH DHIMAN,BAHUJAN SAMAJ PARTY,13014
3719,PUNJAB,PATIALA,NIRMAL SINGH DHALIWAL,COMMUNIST PARTY OF INDIA,8537
3720,PUNJAB,PATIALA,PARVESH BHATEJA,INDEPENDENT,4915
3721,PUNJAB,PATIALA,PARVEEN KUMAR,INDEPENDENT,4089
3722,PUNJAB,PATIALA,MOHINDER PAL SINGH,SHIROMANI AKALI DAL (AMRITSAR)(SIMRANJIT SINGH MANN),2773
3723,PUNJAB,PATIALA,RAMISHER SINGH BILLA,INDEPENDENT,2625
3724,PUNJAB,PATIALA,GURPREET SINGH,BAHUJAN SAMAJ PARTY (AMBEDKAR),2378
3725,PUNJAB,PATIALA,HARISH KUMAR,SHIVSENA,2325
3726,PUNJAB,PATIALA,GURBHEJ SINGH,INDEPENDENT,2217
3727,PUNJAB,PATIALA,RANJIT KAUR,BHARATIYA GAON TAJ DAL,2178
3728,PUNJAB,PATIALA,RAJINDER SINGH PAWAR,INDEPENDENT,1625
3729,PUNJAB,PATIALA,DHARAM PAL,INDEPENDENT,1271
3730,PUNJAB,PATIALA,RANDHIR SINGH,BAHUJAN MUKTI PARTY,1234
3731,PUNJAB,PATIALA,RAVINDER SINGH,BHARATIYA SANT MAT PARTY,1177
3732,PUNJAB,PATIALA,AMRIK SINGH,NEW ALL INDIA CONGRESS PARTY,936
3733,PUNJAB,PATIALA,LAKHWINDER SINGH MALHI,INDEPENDENT,809
3734,PUNJAB,PATIALA,NONE OF THE ABOVE,NONE OF THE ABOVE,3008
3735,RAJASTHAN,GANGANAGAR,NIHALCHAND,BHARATIYA JANATA PARTY,658130
3736,RAJASTHAN,GANGANAGAR,MASTER BHANWARLAL MEGHWAL,INDIAN NATIONAL CONGRESS,366389
3737,RAJASTHAN,GANGANAGAR,SHIMLA DEVI NAYAK (ADVOCATE),NATIONAL UNIONIST ZAMINDARA PARTY,106585
3738,RAJASTHAN,GANGANAGAR,DR. BALKRISHAN BAWARI,AAM AADMI PARTY,40016
3739,RAJASTHAN,GANGANAGAR,PALARAM,COMMUNIST PARTY OF INDIA (MARXIST),14944
3740,RAJASTHAN,GANGANAGAR,DULICHAND MEGHWAL,INDEPENDENT,11981
3741,RAJASTHAN,GANGANAGAR,BALRAJ BAWARI,INDEPENDENT,8788
3742,RAJASTHAN,GANGANAGAR,AMAR SINGH,BAHUJAN MUKTI PARTY,6686
3743,RAJASTHAN,GANGANAGAR,BALWANT SINGH HARIYALA,BHARATIYA SANT MAT PARTY,5364
3744,RAJASTHAN,GANGANAGAR,DR. PALUSKAR K. T.,PRABUDDHA REPUBLICAN PARTY,5232
3745,RAJASTHAN,GANGANAGAR,ADVOCATE KARTAR SINGH BAINS,ALL INDIA TRINAMOOL CONGRESS,5025
3746,RAJASTHAN,GANGANAGAR,TITAR SINGH,INDEPENDENT,3924
3747,RAJASTHAN,GANGANAGAR,OM PARKASH,INDEPENDENT,3750
3748,RAJASTHAN,GANGANAGAR,SUNIL BHADRAWAL,LOK DAL,3729
3749,RAJASTHAN,GANGANAGAR,JASVINDER SINGH,JAI MAHA BHARATH PARTY,3395
3750,RAJASTHAN,GANGANAGAR,KUMBHA RAM,INDEPENDENT,3007
3751,RAJASTHAN,GANGANAGAR,HETRAM,RAJASTHAN VIKAS PARTY,2943
3752,RAJASTHAN,GANGANAGAR,NONE OF THE ABOVE,NONE OF THE ABOVE,6918
3753,RAJASTHAN,BIKANER,ARJUN RAM MEGHWAL,BHARATIYA JANATA PARTY,584932
3754,RAJASTHAN,BIKANER,ER. SHANKAR PANNU,INDIAN NATIONAL CONGRESS,276853
3755,RAJASTHAN,BIKANER,MANGILAL NAYAK,NATIONAL UNIONIST ZAMINDARA PARTY,16839
3756,RAJASTHAN,BIKANER,DR. GAURI SHANKER DAABI,AAM AADMI PARTY,14148
3757,RAJASTHAN,BIKANER,BHANWAR LAL,BAHUJAN SAMAJ PARTY,11387
3758,RAJASTHAN,BIKANER,JAGDISH KUMAR NAYAK,INDEPENDENT,5164
3759,RAJASTHAN,BIKANER,GOPAL BALMIKI,INDEPENDENT,4398
3760,RAJASTHAN,BIKANER,RAM RATAN MEGHWAL,BAHUJAN MUKTI PARTY,2538
3761,RAJASTHAN,BIKANER,NONE OF THE ABOVE,NONE OF THE ABOVE,13492
3762,RAJASTHAN,CHURU,RAHUL KASWAN,BHARATIYA JANATA PARTY,595756
3763,RAJASTHAN,CHURU,ABHINESH MAHARSHI,BAHUJAN SAMAJ PARTY,301017
3764,RAJASTHAN,CHURU,PRATAP SINGH,INDIAN NATIONAL CONGRESS,176912
3765,RAJASTHAN,CHURU,KRISHAN KUMAR SARAN,AAM AADMI PARTY,13977
3766,RAJASTHAN,CHURU,INDRASINGH JAT,COMMUNIST PARTY OF INDIA (MARXIST),10778
3767,RAJASTHAN,CHURU,SALIM GUJAR,INDEPENDENT,4018
3768,RAJASTHAN,CHURU,GORDHAN SARSWAT,ALL INDIA TRINAMOOL CONGRESS,3991
3769,RAJASTHAN,CHURU,RAJPAL,INDEPENDENT,3727
3770,RAJASTHAN,CHURU,AJAY KUMAR,INDEPENDENT,2938
3771,RAJASTHAN,CHURU,SYOPAT RAM,BHARATIYA SANT MAT PARTY,2330
3772,RAJASTHAN,CHURU,MOHAMMAD ALI KHAN,BAHUJAN SANGHARSHH DAL,2313
3773,RAJASTHAN,CHURU,TORURAM MEGHWAL,BAHUJAN MUKTI PARTY,2054
3774,RAJASTHAN,CHURU,NONE OF THE ABOVE,NONE OF THE ABOVE,11293
3775,RAJASTHAN,JHUNJHUNU,SANTOSH AHLAWAT,BHARATIYA JANATA PARTY,488182
3776,RAJASTHAN,JHUNJHUNU,RAJ BALA OLA,INDIAN NATIONAL CONGRESS,254347
3777,RAJASTHAN,JHUNJHUNU,DR. RAJKUMAR SHARMA,INDEPENDENT,206288
3778,RAJASTHAN,JHUNJHUNU,RAJBALA,INDEPENDENT,11740
3779,RAJASTHAN,JHUNJHUNU,RAHISA BANO,BAHUJAN SAMAJ PARTY,10423
3780,RAJASTHAN,JHUNJHUNU,GENERAL R S KADYAN,AAM AADMI PARTY,10386
3781,RAJASTHAN,JHUNJHUNU,URMILA,MEGH DESHAM PARTY,5581
3782,RAJASTHAN,JHUNJHUNU,BHUDAR MAL,ALL INDIA TRINAMOOL CONGRESS,2979
3783,RAJASTHAN,JHUNJHUNU,MAHABEER PRASAD KUMAWAT,INDEPENDENT,2932
3784,RAJASTHAN,JHUNJHUNU,OM PRAKASH JHARODA,COMMUNIST PARTY OF INDIA (MARXIST-LENINIST) (LIBERATION),2506
3785,RAJASTHAN,JHUNJHUNU,BHAN SINGH,BHARATIYA SANT MAT PARTY,1885
3786,RAJASTHAN,JHUNJHUNU,PRAVEEN KUMAR,INDEPENDENT,1178
3787,RAJASTHAN,JHUNJHUNU,NONE OF THE ABOVE,NONE OF THE ABOVE,8038
3788,RAJASTHAN,SIKAR,SUMEDHANAND SARASWATI,BHARATIYA JANATA PARTY,499428
3789,RAJASTHAN,SIKAR,PRATAP SINGH JAT,INDIAN NATIONAL CONGRESS,260232
3790,RAJASTHAN,SIKAR,SUBHASH MAHARIA,INDEPENDENT,188841
3791,RAJASTHAN,SIKAR,AMARA RAM,COMMUNIST PARTY OF INDIA (MARXIST),53134
3792,RAJASTHAN,SIKAR,MAJOR SURENDRA KUMAR PUNIA,AAM AADMI PARTY,15666
3793,RAJASTHAN,SIKAR,PRATAP SINGH,INDEPENDENT,10666
3794,RAJASTHAN,SIKAR,AJAYPAL,INDEPENDENT,7036
3795,RAJASTHAN,SIKAR,SWAMI BHAGIRATH SINGH KHARRANTE BHADHADAR,AKHIL BHARAT HINDU MAHASABHA,5387
3796,RAJASTHAN,SIKAR,DULI CHAND KUMAWAT,INDEPENDENT,4375
3797,RAJASTHAN,SIKAR,GULAM NABI AZAD,BAHUJAN SAMAJ PARTY,4112
3798,RAJASTHAN,SIKAR,SURENDRA KUMAR PHULWARIYA,INDEPENDENT,3633
3799,RAJASTHAN,SIKAR,KANHAIYA LAL BALAI,INDEPENDENT,2169
3800,RAJASTHAN,SIKAR,RAMESH SHARMA,BHARTIYA PARTY,1635
3801,RAJASTHAN,SIKAR,SATISH KUMAR SHARMA,JAGO PARTY,1058
3802,RAJASTHAN,SIKAR,VIMAL INDORIA,JAI MAHA BHARATH PARTY,968
3803,RAJASTHAN,SIKAR,NONE OF THE ABOVE,NONE OF THE ABOVE,7410
3804,RAJASTHAN,JAIPUR RURAL,RAJYAVARDHAN SINGH RATHORE,BHARATIYA JANATA PARTY,632930
3805,RAJASTHAN,JAIPUR RURAL,DR. C.P. JOSHI,INDIAN NATIONAL CONGRESS,300034
3806,RAJASTHAN,JAIPUR RURAL,NAVIN PILANIA,NATIONAL PEOPLES PARTY,31617
3807,RAJASTHAN,JAIPUR RURAL,KAMAL KUMAR GAUR,INDEPENDENT,9480
3808,RAJASTHAN,JAIPUR RURAL,ANIL KUMAR,AAM AADMI PARTY,6917
3809,RAJASTHAN,JAIPUR RURAL,AJAY KUMAR SHARMA,JAGO PARTY,5774
3810,RAJASTHAN,JAIPUR RURAL,DR. OM SINGH MEENA,INDEPENDENT,4520
3811,RAJASTHAN,JAIPUR RURAL,SHAYAM SINGH RATHORE,LOK SHAKTI,3722
3812,RAJASTHAN,JAIPUR RURAL,TEK CHAND SONWAL,AMBEDKARITE PARTY OF INDIA,3047
3813,RAJASTHAN,JAIPUR RURAL,DHIRAJ GURJAR,SAMAJWADI PARTY,1412
3814,RAJASTHAN,JAIPUR RURAL,JAGDISH PRASAD,LOK DAL,1378
3815,RAJASTHAN,JAIPUR RURAL,NARAYAN LAL PARIHAR,BHARAT NAV NIRMAN PARTY,1327
3816,RAJASTHAN,JAIPUR RURAL,NONE OF THE ABOVE,NONE OF THE ABOVE,11533
3817,RAJASTHAN,JAIPUR,RAMCHARAN BOHARA,BHARATIYA JANATA PARTY,863358
3818,RAJASTHAN,JAIPUR,DR. MAHESH JOSHI,INDIAN NATIONAL CONGRESS,324013
3819,RAJASTHAN,JAIPUR,DR. VIRENDRA SINGH,AAM AADMI PARTY,55118
3820,RAJASTHAN,JAIPUR,D.K. (DEV KRISHAN) CHHANGANI,COMMUNIST PARTY OF INDIA,15597
3821,RAJASTHAN,JAIPUR,FAROOQ SHAH,BAHUJAN SAMAJ PARTY,5193
3822,RAJASTHAN,JAIPUR,HAFIZ KHAN WARASI,INDEPENDENT,5020
3823,RAJASTHAN,JAIPUR,MUNNA DASS DABODIA,INDEPENDENT,4856
3824,RAJASTHAN,JAIPUR,ANIL KUMAR SHARMA,JAGO PARTY,4599
3825,RAJASTHAN,JAIPUR,RAM SINGH RAJ,INDEPENDENT,2072
3826,RAJASTHAN,JAIPUR,PAWAN SINGH SHEKHAWAT,INDEPENDENT,1987
3827,RAJASTHAN,JAIPUR,RAJU LAL BAIRWA,AMBEDKARITE PARTY OF INDIA,1899
3828,RAJASTHAN,JAIPUR,NEERU AGARWAL,NATIONAL UNIONIST ZAMINDARA PARTY,1566
3829,RAJASTHAN,JAIPUR,ABDUL AZIZ BHARTIYA,RASHTRIYA ULAMA COUNCIL,1103
3830,RAJASTHAN,JAIPUR,DR. TANMAY,INDIAN PEOPLES GREEN PARTY,893
3831,RAJASTHAN,JAIPUR,IFTEKAR QURISHI,ALL INDIA FORWARD BLOC,621
3832,RAJASTHAN,JAIPUR,KAILASH CHAND SAINI,HINDUSTAN JANTA PARTY,566
3833,RAJASTHAN,JAIPUR,NONE OF THE ABOVE,NONE OF THE ABOVE,8345
3834,RAJASTHAN,ALWAR,CHAND NATH,BHARATIYA JANATA PARTY,642278
3835,RAJASTHAN,ALWAR,BHANWAR JITENDRA SINGH,INDIAN NATIONAL CONGRESS,358383
3836,RAJASTHAN,ALWAR,AZAD HUSAIN,BAHUJAN SAMAJ PARTY,19483
3837,RAJASTHAN,ALWAR,DR VIRENDRA VIDROHI,AAM AADMI PARTY,8517
3838,RAJASTHAN,ALWAR,HARI SINGH SHARMA,INDEPENDENT,3672
3839,RAJASTHAN,ALWAR,DR. DASHRATH KUMAR HINUNIA,AMBEDKARITE PARTY OF INDIA,3612
3840,RAJASTHAN,ALWAR,HARIPRASAD,INDEPENDENT,3580
3841,RAJASTHAN,ALWAR,ARUN KUMAR ROOPAK,NAYA DAUR PARTY,3412
3842,RAJASTHAN,ALWAR,JAGDISH PRASAD BAIRWA,INDEPENDENT,3390
3843,RAJASTHAN,ALWAR,KISHAN LAL,INDEPENDENT,2572
3844,RAJASTHAN,ALWAR,MURSHID AHMED,ALL INDIA TRINAMOOL CONGRESS,2160
3845,RAJASTHAN,ALWAR,SURESH SHARMA,JAGO PARTY,2104
3846,RAJASTHAN,ALWAR,VIRJANAND,SAMAJWADI PARTY,1845
3847,RAJASTHAN,ALWAR,RAMESH PANVAL,INDEPENDENT,1227
3848,RAJASTHAN,ALWAR,KHAIM CHAND,BHARATIYA YUVA SHAKTI,1187
3849,RAJASTHAN,ALWAR,KHOOBRAJ NEERAJ,BAHUJAN MUKTI PARTY,702
3850,RAJASTHAN,ALWAR,CHAUDHARY NASRUDEEN TANWAR,SOCIALIST PARTY (INDIA),662
3851,RAJASTHAN,ALWAR,MANGURAM SAIN,AKHIL BHARATIYA CONGRESS DAL (AMBEDKAR),566
3852,RAJASTHAN,ALWAR,NISHAR AHMED,JAI MAHA BHARATH PARTY,441
3853,RAJASTHAN,ALWAR,NONE OF THE ABOVE,NONE OF THE ABOVE,2512
3854,ANDHRA PRADESH,BAPATLA,MALYADRI SRIRAM,TELUGU DESAM,578145
3855,ANDHRA PRADESH,BAPATLA,VARIKUTI AMRUTHAPANI,YUVAJANA SRAMIKA RYTHU CONGRESS PARTY,545391
3856,ANDHRA PRADESH,BAPATLA,PANABAKA LAKSHMI,INDIAN NATIONAL CONGRESS,23072
3857,ANDHRA PRADESH,BAPATLA,YALLAMATI RAMESH,PYRAMID PARTY OF INDIA,8414
3858,ANDHRA PRADESH,BAPATLA,DWARAPALLI PHILIP,BAHUJAN SAMAJ PARTY,8113
3859,ANDHRA PRADESH,BAPATLA,EDA CHENNAIAH,AAM AADMI PARTY,3948
3860,ANDHRA PRADESH,BAPATLA,R.D.WILSON,JAI SAMAIKYANDHRA PARTY,3657
3861,ANDHRA PRADESH,BAPATLA,PERLI PRASANNA DEEVENA KUMAR (PRASANNA),INDIAN LABOUR PARTY (AMBEDKAR PHULE),2967
3862,ANDHRA PRADESH,BAPATLA,RATNABABU MAMIDI,INDEPENDENT,1206
3863,ANDHRA PRADESH,BAPATLA,BABURAO GOLLA,INDEPENDENT,823
3864,ANDHRA PRADESH,BAPATLA,GADDE THYAGARAJU,INDEPENDENT,749
3865,ANDHRA PRADESH,BAPATLA,GOGULAMUDI NARASIMHA RAO,INDEPENDENT,720
3866,ANDHRA PRADESH,BAPATLA,BANDELA NAGESWARA RAO,INDEPENDENT,668
3867,ANDHRA PRADESH,BAPATLA,NAKKALA VEERANJANEYULU,INDEPENDENT,615
3868,ANDHRA PRADESH,BAPATLA,NONE OF THE ABOVE,NONE OF THE ABOVE,6146
3869,RAJASTHAN,BHARATPUR,BAHADUR SINGH,BHARATIYA JANATA PARTY,579825
3870,RAJASTHAN,BHARATPUR,DR.SURESH JATAV,INDIAN NATIONAL CONGRESS,334357
3871,RAJASTHAN,BHARATPUR,MAHENDAR KUMAR JATAV,BAHUJAN SAMAJ PARTY,22090
3872,RAJASTHAN,BHARATPUR,GOPAL PAHARIA,AAM AADMI PARTY,7013
3873,RAJASTHAN,BHARATPUR,AMAR CHAND POHIYA,RAJASTHAN VIKAS PARTY,3969
3874,RAJASTHAN,BHARATPUR,SHEETAL JATAV,INDEPENDENT,2071
3875,RAJASTHAN,BHARATPUR,VIMLA UMAR,ALL INDIA TRINAMOOL CONGRESS,1792
3876,RAJASTHAN,BHARATPUR,MAMRAJ,INDEPENDENT,1787
3877,RAJASTHAN,BHARATPUR,MADHURI PUSHKAR,INDEPENDENT,1187
3878,RAJASTHAN,BHARATPUR,LAKHAN SINGH,INDIAN PEOPLES GREEN PARTY,960
3879,RAJASTHAN,BHARATPUR,PREM CHAND DHAMANI,INDEPENDENT,835
3880,RAJASTHAN,BHARATPUR,GHISU LAL,INDEPENDENT,611
3881,RAJASTHAN,BHARATPUR,NONE OF THE ABOVE,NONE OF THE ABOVE,5935
3882,RAJASTHAN,KARAULI-DHOLPUR,MANOJ RAJORIA,BHARATIYA JANATA PARTY,402407
3883,RAJASTHAN,KARAULI-DHOLPUR,LAKKHIRAM,INDIAN NATIONAL CONGRESS,375191
3884,RAJASTHAN,KARAULI-DHOLPUR,G.R.BARUA,BAHUJAN SAMAJ PARTY,25150
3885,RAJASTHAN,KARAULI-DHOLPUR,RAM SINGH,NATIONAL PEOPLES PARTY,9458
3886,RAJASTHAN,KARAULI-DHOLPUR,KAMAL SINGH,ALL INDIA TRINAMOOL CONGRESS,7286
3887,RAJASTHAN,KARAULI-DHOLPUR,LAXMIKANT,INDEPENDENT,4767
3888,RAJASTHAN,KARAULI-DHOLPUR,GHANSHYAM,AAM AADMI PARTY,3726
3889,RAJASTHAN,KARAULI-DHOLPUR,KISHOR KUMAR,INDEPENDENT,3376
3890,RAJASTHAN,KARAULI-DHOLPUR,KANCHAN BAI,INDEPENDENT,3014
3891,RAJASTHAN,KARAULI-DHOLPUR,RAMESH,BHARATIYA YUVA SHAKTI,1629
3892,RAJASTHAN,KARAULI-DHOLPUR,ASHOK KUMAR,INDEPENDENT,1385
3893,RAJASTHAN,KARAULI-DHOLPUR,PHOOLSINGH,JAGO PARTY,951
3894,RAJASTHAN,KARAULI-DHOLPUR,SHRELAL KHARE,JAI MAHA BHARATH PARTY,922
3895,RAJASTHAN,KARAULI-DHOLPUR,DHANRAJ BAIRWA,SOCIALIST PARTY (INDIA),745
3896,RAJASTHAN,KARAULI-DHOLPUR,NONE OF THE ABOVE,NONE OF THE ABOVE,5934
3897,RAJASTHAN,DAUSA,HARISH CHANDRA MEENA,BHARATIYA JANATA PARTY,315059
3898,RAJASTHAN,DAUSA,DR. KIRODI LAL,NATIONAL PEOPLES PARTY,269655
3899,RAJASTHAN,DAUSA,NAMONARAIN MEENA,INDIAN NATIONAL CONGRESS,181272
3900,RAJASTHAN,DAUSA,SHIV PAL GURJAR,INDEPENDENT,82549
3901,RAJASTHAN,DAUSA,BIMLA DEVI MEENA,INDEPENDENT,20037
3902,RAJASTHAN,DAUSA,ANJU DEVI DHANKA,INDEPENDENT,16935
3903,RAJASTHAN,DAUSA,CHANDU LAL MEENA (GEROTA),BAHUJAN SAMAJ PARTY,15303
3904,RAJASTHAN,DAUSA,DR. NASEEM GURJAR,INDEPENDENT,5792
3905,RAJASTHAN,DAUSA,KHEMRAJ MEENA,BHARATIYA YUVA SHAKTI,4297
3906,RAJASTHAN,DAUSA,DR. SANJEET KUMAR DHANKA,AAM AADMI PARTY,3202
3907,RAJASTHAN,DAUSA,ANJALI BHADANA,INDEPENDENT,3072
3908,RAJASTHAN,DAUSA,SURAJ BHAN DHANKA,SAMAJWADI PARTY,2357
3909,RAJASTHAN,DAUSA,DHARMI GHUNAWAT,INDIAN PEOPLES GREEN PARTY,1635
3910,RAJASTHAN,DAUSA,RUKMANI MEENA JHAKHIWAL,SOCIALIST PARTY (INDIA),917
3911,RAJASTHAN,DAUSA,NONE OF THE ABOVE,NONE OF THE ABOVE,8410
3912,RAJASTHAN,TONK-SAWAI MADHOPUR,SUKHBIR SINGH JAUNAPURIA,BHARATIYA JANATA PARTY,548179
3913,RAJASTHAN,TONK-SAWAI MADHOPUR,MOHAMMED AZHARUDDIN,INDIAN NATIONAL CONGRESS,412868
3914,RAJASTHAN,TONK-SAWAI MADHOPUR,JAGMOHAN MEENA,NATIONAL PEOPLES PARTY,14600
3915,RAJASTHAN,TONK-SAWAI MADHOPUR,MAKKHAN,INDEPENDENT,10515
3916,RAJASTHAN,TONK-SAWAI MADHOPUR,SURESH,BAHUJAN SAMAJ PARTY,10392
3917,RAJASTHAN,TONK-SAWAI MADHOPUR,BABULAL JANGID,INDEPENDENT,7195
3918,RAJASTHAN,TONK-SAWAI MADHOPUR,CHANDAN LAL MEENA,INDEPENDENT,6522
3919,RAJASTHAN,TONK-SAWAI MADHOPUR,RAM PARKASH,INDEPENDENT,6177
3920,RAJASTHAN,TONK-SAWAI MADHOPUR,GOVIND PRASAD,INDEPENDENT,3125
3921,RAJASTHAN,TONK-SAWAI MADHOPUR,MUKESH,AAM AADMI PARTY,2665
3922,RAJASTHAN,TONK-SAWAI MADHOPUR,VARIS ALI,AWAMI AAMJAN PARTY,2361
3923,RAJASTHAN,TONK-SAWAI MADHOPUR,DINESH SAINI,JAI MAHA BHARATH PARTY,2205
3924,RAJASTHAN,TONK-SAWAI MADHOPUR,DINESH,ALL INDIA TRINAMOOL CONGRESS,2147
3925,RAJASTHAN,TONK-SAWAI MADHOPUR,KORI LAL,INDEPENDENT,1924
3926,RAJASTHAN,TONK-SAWAI MADHOPUR,KAMAL KUMAR DHOBI,INDEPENDENT,1723
3927,RAJASTHAN,TONK-SAWAI MADHOPUR,SAMPATTI BAI ALIAS SUNITA VERMA,INDEPENDENT,1611
3928,RAJASTHAN,TONK-SAWAI MADHOPUR,SIYA RAM,INDEPENDENT,1104
3929,RAJASTHAN,TONK-SAWAI MADHOPUR,HARI RAM,INDEPENDENT,1045
3930,RAJASTHAN,TONK-SAWAI MADHOPUR,RAM HANS,NAYA DAUR PARTY,867
3931,RAJASTHAN,TONK-SAWAI MADHOPUR,RAMESH CHAND,LOK DAL,751
3932,RAJASTHAN,TONK-SAWAI MADHOPUR,BHAR SINGH,SOCIALIST PARTY (INDIA),701
3933,RAJASTHAN,TONK-SAWAI MADHOPUR,BAJARANG LAL,RASHTRIYA AHINSA MANCH,699
3934,RAJASTHAN,TONK-SAWAI MADHOPUR,NONE OF THE ABOVE,NONE OF THE ABOVE,3664
3935,RAJASTHAN,AJMER,SANWAR LAL JAT,BHARATIYA JANATA PARTY,637874
3936,RAJASTHAN,AJMER,SACHIN PILOT,INDIAN NATIONAL CONGRESS,465891
3937,RAJASTHAN,AJMER,SANWAR LAL,NATIONALIST CONGRESS PARTY,12149
3938,RAJASTHAN,AJMER,JAGDISH,BAHUJAN SAMAJ PARTY,7974
3939,RAJASTHAN,AJMER,SURENDRA KUMAR JAIN,INDEPENDENT,5184
3940,RAJASTHAN,AJMER,BHANWAR LAL SONI,INDEPENDENT,4970
3941,RAJASTHAN,AJMER,NARAIN DAS SINDHI,INDEPENDENT,3518
3942,RAJASTHAN,AJMER,MUKUL MISHRA,AKHIL BHARAT HINDU MAHASABHA,1869
3943,RAJASTHAN,AJMER,JAGDISH SINGH RAWAT,INDEPENDENT,1374
3944,RAJASTHAN,AJMER,RAMLAL,AKHIL BHARTIYA AAMJAN PARTY,1040
3945,RAJASTHAN,AJMER,KRISHNA KUMAR DADHICH,INDEPENDENT,1015
3946,RAJASTHAN,AJMER,ANITA JAIN,INDEPENDENT,910
3947,RAJASTHAN,AJMER,NONE OF THE ABOVE,NONE OF THE ABOVE,12546
3948,RAJASTHAN,NAGAUR,C R CHOUDHARY,BHARATIYA JANATA PARTY,414791
